First_pokemon,Second_pokemon,Winner,Name_First,Type 1_First,Type 2_First,HP_First,Attack_First,Defense_First,Sp. Atk_First,Sp. Def_First,Speed_First,Generation_First,Legendary_First,Name_Second,Type 1_Second,Type 2_Second,HP_Second,Attack_Second,Defense_Second,Sp. Atk_Second,Sp. Def_Second,Speed_Second,Generation_Second,Legendary_Second
370,598,370,Lunatone,Rock,Psychic,70,55,65,95,85,70,3,False,Seismitoad,Water,Ground,105,95,75,85,75,74,5,False
89,509,509,Magnemite,Electric,Steel,25,35,70,95,55,45,1,False,Mantyke,Water,Flying,45,20,50,60,120,50,4,False
30,126,30,Arbok,Poison,,60,85,69,65,79,80,1,False,Horsea,Water,,30,40,70,70,25,60,1,False
567,533,533,Herdier,Normal,,65,80,65,35,65,60,5,False,Heat Rotom,Electric,Fire,50,65,107,105,107,86,4,False
38,27,27,Nidoran♂,Poison,,46,57,40,40,40,50,1,False,Spearow,Normal,Flying,40,60,30,31,31,70,1,False
571,745,745,Pansage,Grass,,50,53,48,53,48,64,5,False,Furfrou,Normal,,75,80,60,65,90,102,6,False
35,325,325,Nidoran♀,Poison,,55,47,52,40,40,41,1,False,Skitty,Normal,,50,45,45,35,35,50,3,False
206,519,206,Aipom,Normal,,55,70,55,40,55,85,2,False,Magmortar,Fire,,75,95,67,125,95,83,4,False
461,733,461,Wormadam Trash Cloak,Bug,Steel,60,69,95,69,95,36,4,False,Scatterbug,Bug,,38,35,40,27,25,35,6,False
637,596,596,Gothorita,Psychic,,60,45,70,75,85,55,5,False,Tympole,Water,,50,50,40,50,40,64,5,False
692,127,127,Mandibuzz,Dark,Flying,110,65,105,55,95,80,5,False,Seadra,Water,,55,65,95,95,45,85,1,False
473,340,340,Drifloon,Ghost,Flying,90,50,34,60,44,70,4,False,Mega Manectric,Electric,,70,75,80,135,80,135,3,False
332,367,367,Lairon,Steel,Rock,60,90,140,50,50,40,3,False,Mega Altaria,Dragon,Fairy,75,110,110,110,105,80,3,False
634,705,705,Minccino,Normal,,55,50,40,40,40,75,5,False,Thundurus Incarnate Forme,Electric,Flying,79,115,70,125,80,111,5,True
144,648,648,Ditto,Normal,,48,48,48,48,48,48,1,False,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False
317,62,62,Shedinja,Bug,Ghost,1,90,45,30,30,40,3,False,Mankey,Fighting,,40,80,35,35,45,70,1,False
677,635,635,Cryogonal,Ice,,70,50,30,95,135,105,5,False,Cinccino,Normal,,75,95,60,65,60,115,5,False
98,15,98,Shellder,Water,,30,65,100,45,25,40,1,False,Metapod,Bug,,50,20,55,25,25,30,1,False
726,519,726,Frogadier,Water,,54,63,52,83,56,97,6,False,Magmortar,Fire,,75,95,67,125,95,83,4,False
315,403,403,Nincada,Bug,Ground,31,45,90,30,30,40,3,False,Huntail,Water,,55,104,105,94,75,52,3,False
237,287,287,Slugma,Fire,,40,40,40,70,40,20,2,False,Zigzagoon,Normal,,38,30,41,30,41,60,3,False
460,771,771,Wormadam Sandy Cloak,Bug,Ground,60,79,105,59,85,36,4,False,Sylveon,Fairy,,95,65,65,110,130,60,6,False
318,379,379,Whismur,Normal,,64,51,23,51,23,28,3,False,Cradily,Rock,Grass,86,81,97,81,107,43,3,False
375,91,91,Crawdaunt,Water,Dark,63,120,85,90,55,55,3,False,Farfetch'd,Normal,Flying,52,65,55,58,62,60,1,False
281,6,6,Mudkip,Water,,50,70,50,50,50,40,3,False,Charmeleon,Fire,,58,64,58,80,65,80,1,False
765,73,765,Helioptile,Electric,Normal,44,38,33,61,43,70,6,False,Machop,Fighting,,70,80,50,35,35,35,1,False
187,457,187,Pichu,Electric,,20,40,15,35,35,60,2,False,Bastiodon,Rock,Steel,60,52,168,47,138,30,4,False
374,204,204,Corphish,Water,,43,80,65,50,35,35,3,False,Skiploom,Grass,Flying,55,45,50,45,65,80,2,False
565,22,565,Watchog,Normal,,60,85,69,60,69,77,5,False,Pidgeotto,Normal,Flying,63,60,55,50,50,71,1,False
620,628,628,Crustle,Bug,Rock,70,95,125,65,75,45,5,False,Archen,Rock,Flying,55,112,45,74,45,70,5,False
411,38,38,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False,Nidoran♂,Poison,,46,57,40,40,40,50,1,False
727,731,727,Greninja,Water,Dark,72,95,67,103,71,122,6,False,Fletchinder,Fire,Flying,62,73,55,56,52,84,6,False
376,751,751,Baltoy,Ground,Psychic,40,40,55,40,70,55,3,False,Aegislash Blade Forme,Steel,Ghost,60,150,50,150,50,60,6,False
707,624,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,Yamask,Ghost,,38,30,85,55,65,30,5,False
22,788,788,Pidgeotto,Normal,Flying,63,60,55,50,50,71,1,False,Gourgeist Super Size,Ghost,Grass,85,100,122,58,75,54,6,False
545,9,9,Giratina Altered Forme,Ghost,Dragon,150,100,120,100,120,90,4,True,Mega Charizard Y,Fire,Flying,78,104,78,159,115,100,1,False
118,570,570,Koffing,Poison,,40,65,95,60,45,35,1,False,Liepard,Dark,,64,88,50,88,50,106,5,False
754,712,712,Aromatisse,Fairy,,101,72,72,99,89,29,6,False,Kyurem Black Kyurem,Dragon,Ice,125,170,100,120,90,95,5,True
577,666,666,Munna,Psychic,,76,25,45,67,55,24,5,False,Eelektross,Electric,,85,115,80,105,80,50,5,False
554,466,554,Victini,Psychic,Fire,100,100,100,100,100,100,5,True,Buizel,Water,,55,65,35,60,30,85,4,False
135,296,135,Electabuzz,Electric,,65,83,57,95,85,105,1,False,Ludicolo,Water,Grass,80,70,70,90,100,70,3,False
180,290,180,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,Silcoon,Bug,,50,35,55,25,25,15,3,False
294,555,555,Lotad,Water,Grass,40,30,30,40,50,30,3,False,Snivy,Grass,,45,45,55,45,55,63,5,False
619,110,110,Dwebble,Bug,Rock,50,65,85,35,35,55,5,False,Electrode,Electric,,60,50,70,80,80,140,1,False
401,612,612,Walrein,Ice,Water,110,80,90,95,90,65,3,False,Sandile,Ground,Dark,50,72,35,35,35,65,5,False
62,569,62,Mankey,Fighting,,40,80,35,35,45,70,1,False,Purrloin,Dark,,41,50,37,50,37,66,5,False
212,258,212,Espeon,Psychic,,65,65,60,130,95,110,2,False,Smoochum,Ice,Psychic,45,30,15,85,65,65,2,False
686,220,686,Pawniard,Dark,Steel,45,85,70,40,40,60,5,False,Pineco,Bug,,50,65,90,35,35,15,2,False
711,1,711,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False
190,252,252,Togepi,Fairy,,35,20,65,40,65,20,2,False,Donphan,Ground,,90,120,120,60,60,50,2,False
468,678,468,Cherubi,Grass,,45,35,45,62,53,35,4,False,Shelmet,Bug,,50,40,85,40,65,25,5,False
7,198,7,Charizard,Fire,Flying,78,84,78,109,85,100,1,False,Bellossom,Grass,,75,80,95,90,100,50,2,False
755,683,755,Swirlix,Fairy,,62,48,66,59,57,49,6,False,Druddigon,Dragon,,77,120,90,60,90,48,5,False
82,63,63,Graveler,Rock,Ground,55,95,115,45,45,35,1,False,,Fighting,,65,105,60,60,70,95,1,False
442,406,406,Starly,Normal,Flying,40,55,30,30,30,60,4,False,Luvdisc,Water,,43,30,55,40,65,97,3,False
536,123,536,Fan Rotom,Electric,Flying,50,65,107,105,107,86,4,False,Tangela,Grass,,65,55,115,100,40,60,1,False
428,321,428,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,Makuhita,Fighting,,72,60,30,20,30,25,3,False
339,451,339,Manectric,Electric,,70,75,60,105,60,105,3,False,Luxray,Electric,,80,120,79,95,79,70,4,False
328,238,238,Mega Sableye,Dark,Ghost,50,85,125,85,115,20,3,False,Magcargo,Fire,Rock,50,50,120,80,80,30,2,False
71,645,71,Alakazam,Psychic,,55,50,45,135,95,120,1,False,Vanillish,Ice,,51,65,65,80,75,59,5,False
258,705,705,Smoochum,Ice,Psychic,45,30,15,85,65,65,2,False,Thundurus Incarnate Forme,Electric,Flying,79,115,70,125,80,111,5,True
415,406,415,Regirock,Rock,,80,100,200,50,100,50,3,True,Luvdisc,Water,,43,30,55,40,65,97,3,False
756,706,706,Slurpuff,Fairy,,82,80,86,85,75,72,6,False,Thundurus Therian Forme,Electric,Flying,79,105,70,145,80,101,5,True
538,152,538,Uxie,Psychic,,75,75,130,75,130,95,4,True,Kabuto,Rock,Water,30,80,90,55,45,55,1,False
360,580,580,Trapinch,Ground,,45,100,45,45,45,10,3,False,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False
652,224,224,Foongus,Grass,Poison,69,55,45,55,55,15,5,False,Steelix,Steel,Ground,75,85,200,55,65,30,2,False
698,650,650,Larvesta,Bug,Fire,55,85,55,50,55,60,5,False,Karrablast,Bug,,50,75,45,40,45,60,5,False
215,421,421,Slowking,Water,Psychic,95,75,80,100,110,30,2,False,Mega Latios,Dragon,Psychic,80,130,100,160,120,110,3,True
486,581,581,Bronzong,Steel,Psychic,67,89,116,79,116,33,4,False,Unfezant,Normal,Flying,80,115,80,65,55,93,5,False
775,389,775,Goomy,Dragon,,45,50,35,55,75,40,6,False,Duskull,Ghost,,20,40,90,30,90,25,3,False
297,191,191,Seedot,Grass,,40,40,50,30,30,30,3,False,Togetic,Fairy,Flying,55,40,85,80,105,40,2,False
725,156,725,Froakie,Water,,41,56,40,62,44,71,6,False,Snorlax,Normal,,160,110,65,65,110,30,1,False
390,457,457,Dusclops,Ghost,,40,70,130,60,130,25,3,False,Bastiodon,Rock,Steel,60,52,168,47,138,30,4,False
102,106,102,Gengar,Ghost,Poison,60,65,60,130,75,110,1,False,Hypno,Psychic,,85,73,70,73,115,67,1,False
193,30,193,Xatu,Psychic,Flying,65,75,70,95,70,95,2,False,Arbok,Poison,,60,85,69,65,79,80,1,False
152,607,607,Kabuto,Rock,Water,30,80,90,55,45,55,1,False,Cottonee,Grass,Fairy,40,27,60,37,50,66,5,False
519,42,519,Magmortar,Fire,,75,95,67,125,95,83,4,False,Clefable,Fairy,,95,70,73,95,90,60,1,False
515,435,435,Lickilicky,Normal,,110,85,95,80,95,50,4,False,Torterra,Grass,Ground,95,109,105,75,85,56,4,False
777,589,777,Goodra,Dragon,,90,100,70,110,150,80,6,False,Drilbur,Ground,,60,85,40,30,45,68,5,False
53,734,53,Parasect,Bug,Grass,60,95,80,60,80,30,1,False,Spewpa,Bug,,45,22,60,27,30,29,6,False
95,503,503,Dewgong,Water,Ice,90,70,80,70,95,70,1,False,Drapion,Poison,Dark,70,90,110,60,75,95,4,False
411,501,501,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False,Hippowdon,Ground,,108,112,118,68,72,47,4,False
379,370,370,Cradily,Rock,Grass,86,81,97,81,107,43,3,False,Lunatone,Rock,Psychic,70,55,65,95,85,70,3,False
464,439,439,Vespiquen,Bug,Flying,70,80,102,80,102,40,4,False,Piplup,Water,,53,51,53,61,56,40,4,False
281,792,792,Mudkip,Water,,50,70,50,50,50,40,3,False,Noivern,Flying,Dragon,85,70,80,97,80,123,6,False
484,352,484,Skuntank,Poison,Dark,103,93,67,71,61,84,4,False,Wailord,Water,,170,90,45,90,45,60,3,False
648,798,798,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False,Hoopa Confined,Psychic,Ghost,80,110,60,150,130,70,6,True
790,120,790,Avalugg,Ice,,95,117,184,44,46,28,6,False,Rhyhorn,Ground,Rock,80,85,95,30,30,25,1,False
34,738,34,Sandslash,Ground,,75,100,110,45,55,65,1,False,Flabébé,Fairy,,44,38,39,61,79,42,6,False
166,354,166,Mew,Psychic,,100,100,100,100,100,100,1,False,Camerupt,Fire,Ground,70,100,70,105,75,40,3,False
121,387,387,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,Banette,Ghost,,64,115,65,83,63,65,3,False
615,361,361,Darumaka,Fire,,70,90,45,15,45,50,5,False,Vibrava,Ground,Dragon,50,70,50,50,50,70,3,False
172,50,172,Typhlosion,Fire,,78,84,78,109,85,100,2,False,Gloom,Grass,Poison,60,65,70,85,75,40,1,False
647,612,647,Deerling,Normal,Grass,60,60,50,40,50,75,5,False,Sandile,Ground,Dark,50,72,35,35,35,65,5,False
25,465,465,Rattata,Normal,,30,56,35,25,35,72,1,False,Pachirisu,Electric,,60,45,70,45,90,95,4,False
45,610,610,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,Lilligant,Grass,,70,60,75,110,75,90,5,False
466,592,466,Buizel,Water,,55,65,35,60,30,85,4,False,Mega Audino,Normal,Fairy,103,60,126,80,126,50,5,False
324,684,684,Nosepass,Rock,,30,45,135,45,90,30,3,False,Golett,Ground,Ghost,59,74,50,35,50,35,5,False
528,76,528,Mega Gallade,Psychic,Fighting,68,165,95,65,115,110,4,False,Bellsprout,Grass,Poison,50,75,35,70,30,40,1,False
1,480,480,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,Glameow,Normal,,49,55,42,42,37,85,4,False
765,254,254,Helioptile,Electric,Normal,44,38,33,61,43,70,6,False,Stantler,Normal,,73,95,62,85,65,85,2,False
671,172,172,Chandelure,Ghost,Fire,60,55,90,145,90,80,5,False,Typhlosion,Fire,,78,84,78,109,85,100,2,False
130,8,8,Staryu,Water,,30,45,55,70,55,85,1,False,Mega Charizard X,Fire,Dragon,78,130,111,130,85,100,1,False
294,652,294,Lotad,Water,Grass,40,30,30,40,50,30,3,False,Foongus,Grass,Poison,69,55,45,55,55,15,5,False
512,778,778,Mega Abomasnow,Grass,Ice,90,132,105,132,105,30,4,False,Klefki,Steel,Fairy,57,80,91,80,87,75,6,False
648,641,648,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False,Reuniclus,Psychic,,110,65,75,125,85,30,5,False
751,554,554,Aegislash Blade Forme,Steel,Ghost,60,150,50,150,50,60,6,False,Victini,Psychic,Fire,100,100,100,100,100,100,5,True
341,292,341,Plusle,Electric,,60,50,40,85,75,95,3,False,Cascoon,Bug,,50,35,55,25,25,15,3,False
277,230,230,Torchic,Fire,,45,60,40,70,50,45,3,False,Mega Scizor,Bug,Steel,70,150,140,65,100,75,2,False
240,588,588,Piloswine,Ice,Ground,100,100,80,60,60,50,2,False,Swoobat,Psychic,Flying,67,57,55,77,55,114,5,False
636,692,692,Gothita,Psychic,,45,30,50,55,65,45,5,False,Mandibuzz,Dark,Flying,110,65,105,55,95,80,5,False
766,667,766,Heliolisk,Electric,Normal,62,55,52,109,94,109,6,False,Elgyem,Psychic,,55,55,55,85,55,30,5,False
357,67,67,Spoink,Psychic,,60,25,35,70,80,60,3,False,Poliwhirl,Water,,65,65,65,50,50,90,1,False
632,2,632,Zorua,Dark,,40,65,40,80,40,65,5,False,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False
603,275,275,Leavanny,Bug,Grass,75,103,80,70,80,92,5,False,Sceptile,Grass,,70,85,65,105,85,120,3,False
772,648,772,Hawlucha,Fighting,Flying,78,92,75,74,63,118,6,False,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False
689,446,446,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False,Bibarel,Normal,Water,79,85,60,55,60,71,4,False
512,271,271,Mega Abomasnow,Grass,Ice,90,132,105,132,105,30,4,False,Ho-oh,Fire,Flying,106,130,90,110,154,90,2,True
398,785,398,Mega Glalie,Ice,,80,120,80,120,80,100,3,False,Gourgeist Average Size,Ghost,Grass,65,90,122,58,75,84,6,False
791,687,687,Noibat,Flying,Dragon,40,30,35,45,40,55,6,False,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False
98,790,98,Shellder,Water,,30,65,100,45,25,40,1,False,Avalugg,Ice,,95,117,184,44,46,28,6,False
150,563,563,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,Samurott,Water,,95,100,85,108,70,70,5,False
441,599,441,Empoleon,Water,Steel,84,86,88,111,101,60,4,False,Throh,Fighting,,120,100,85,30,85,45,5,False
753,89,89,Spritzee,Fairy,,78,52,60,63,65,23,6,False,Magnemite,Electric,Steel,25,35,70,95,55,45,1,False
166,443,166,Mew,Psychic,,100,100,100,100,100,100,1,False,Staravia,Normal,Flying,55,75,50,40,40,80,4,False
322,36,36,Hariyama,Fighting,,144,120,60,40,60,50,3,False,Nidorina,Poison,,70,62,67,55,55,56,1,False
234,323,234,Sneasel,Dark,Ice,55,95,55,35,75,115,2,False,Azurill,Normal,Fairy,50,20,40,20,40,20,3,False
463,82,82,Combee,Bug,Flying,30,30,42,30,42,70,4,False,Graveler,Rock,Ground,55,95,115,45,45,35,1,False
368,419,419,Zangoose,Normal,,73,115,60,60,60,90,3,False,Mega Latias,Dragon,Psychic,80,100,120,140,150,110,3,True
14,140,14,Caterpie,Bug,,45,30,35,20,20,45,1,False,Magikarp,Water,,20,10,55,15,20,80,1,False
790,649,790,Avalugg,Ice,,95,117,184,44,46,28,6,False,Emolga,Electric,Flying,55,75,60,75,60,103,5,False
59,474,474,Persian,Normal,,65,70,60,65,65,115,1,False,Drifblim,Ghost,Flying,150,80,44,90,54,80,4,False
384,397,397,Castform,Normal,,70,70,70,70,70,70,3,False,Glalie,Ice,,80,80,80,80,80,80,3,False
117,652,117,Lickitung,Normal,,90,55,75,60,75,30,1,False,Foongus,Grass,Poison,69,55,45,55,55,15,5,False
779,760,760,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False
354,347,347,Camerupt,Fire,Ground,70,100,70,105,75,40,3,False,Swalot,Poison,,100,73,83,73,83,55,3,False
771,169,169,Sylveon,Fairy,,95,65,65,110,130,60,6,False,Meganium,Grass,,80,82,100,83,100,80,2,False
633,492,633,Zoroark,Dark,,60,105,60,120,60,105,5,False,Gible,Dragon,Ground,58,70,45,40,45,42,4,False
687,313,313,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False,Vigoroth,Normal,,80,80,80,55,55,90,3,False
657,790,657,Joltik,Bug,Electric,50,47,50,57,50,65,5,False,Avalugg,Ice,,95,117,184,44,46,28,6,False
12,346,12,Blastoise,Water,,79,83,100,85,105,78,1,False,Gulpin,Poison,,70,43,53,43,53,40,3,False
776,535,535,Sliggoo,Dragon,,68,75,53,83,113,60,6,False,Frost Rotom,Electric,Ice,50,65,107,105,107,86,4,False
557,255,557,Serperior,Grass,,75,75,95,75,95,113,5,False,Smeargle,Normal,,55,20,35,20,45,75,2,False
91,597,597,Farfetch'd,Normal,Flying,52,65,55,58,62,60,1,False,Palpitoad,Water,Ground,75,65,55,65,55,69,5,False
570,310,570,Liepard,Dark,,64,88,50,88,50,106,5,False,Shroomish,Grass,,60,40,60,40,60,35,3,False
374,170,170,Corphish,Water,,43,80,65,50,35,35,3,False,Cyndaquil,Fire,,39,52,43,60,50,65,2,False
762,565,565,Dragalge,Poison,Dragon,65,75,90,97,123,44,6,False,Watchog,Normal,,60,85,69,60,69,77,5,False
707,162,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,Dragonite,Dragon,Flying,91,134,95,100,100,80,1,False
114,423,423,Marowak,Ground,,60,80,110,50,80,45,1,False,Primal Kyogre,Water,,100,150,90,180,160,90,3,True
329,571,571,Mawile,Steel,Fairy,50,85,85,55,55,50,3,False,Pansage,Grass,,50,53,48,53,48,64,5,False
784,562,562,Pumpkaboo Super Size,Ghost,Grass,59,66,70,44,55,41,6,False,Dewott,Water,,75,75,60,83,60,60,5,False
202,54,202,Politoed,Water,,90,75,75,90,100,70,2,False,Venonat,Bug,Poison,60,55,50,40,55,45,1,False
324,252,252,Nosepass,Rock,,30,45,135,45,90,30,3,False,Donphan,Ground,,90,120,120,60,60,50,2,False
30,696,30,Arbok,Poison,,60,85,69,65,79,80,1,False,Zweilous,Dark,Dragon,72,85,70,65,70,58,5,False
502,536,536,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,Fan Rotom,Electric,Flying,50,65,107,105,107,86,4,False
279,452,279,Blaziken,Fire,Fighting,80,120,70,110,70,80,3,False,Budew,Grass,Poison,40,30,35,50,70,55,4,False
74,383,383,Machoke,Fighting,,80,100,70,50,60,45,1,False,Milotic,Water,,95,60,79,100,125,81,3,False
712,109,109,Kyurem Black Kyurem,Dragon,Ice,125,170,100,120,90,95,5,True,Voltorb,Electric,,40,30,50,55,55,100,1,False
582,55,55,Blitzle,Electric,,45,60,32,50,32,76,5,False,Venomoth,Bug,Poison,70,65,60,90,75,90,1,False
48,510,48,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,Snover,Grass,Ice,60,62,50,62,60,40,4,False
333,398,398,Aggron,Steel,Rock,70,110,180,60,60,50,3,False,Mega Glalie,Ice,,80,120,80,120,80,100,3,False
713,572,572,Kyurem White Kyurem,Dragon,Ice,125,120,90,170,100,95,5,True,Simisage,Grass,,75,98,63,98,63,101,5,False
505,631,505,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,Garbodor,Poison,,80,95,82,60,82,75,5,False
683,5,5,Druddigon,Dragon,,77,120,90,60,90,48,5,False,Charmander,Fire,,39,52,43,60,50,65,1,False
196,654,196,Ampharos,Electric,,90,75,85,115,90,55,2,False,Frillish,Water,Ghost,55,40,50,65,85,40,5,False
471,34,34,Gastrodon,Water,Ground,111,83,68,92,82,39,4,False,Sandslash,Ground,,75,100,110,45,55,65,1,False
619,307,307,Dwebble,Bug,Rock,50,65,85,35,35,55,5,False,Mega Gardevoir,Psychic,Fairy,68,85,65,165,135,100,3,False
518,523,518,Electivire,Electric,,75,123,67,95,85,95,4,False,Glaceon,Ice,,65,60,110,130,95,65,4,False
655,507,507,Jellicent,Water,Ghost,100,60,70,85,105,60,5,False,Finneon,Water,,49,49,56,49,61,66,4,False
398,518,398,Mega Glalie,Ice,,80,120,80,120,80,100,3,False,Electivire,Electric,,75,123,67,95,85,95,4,False
543,695,543,Heatran,Fire,Steel,91,90,106,130,106,77,4,True,Deino,Dark,Dragon,52,65,50,45,50,38,5,False
383,151,383,Milotic,Water,,95,60,79,100,125,81,3,False,Omastar,Rock,Water,70,60,125,115,70,55,1,False
388,700,700,Mega Banette,Ghost,,64,165,75,93,83,75,3,False,Cobalion,Steel,Fighting,91,90,129,90,72,108,5,True
456,266,266,Shieldon,Rock,Steel,30,42,118,42,88,30,4,False,Larvitar,Rock,Ground,50,64,50,45,50,41,2,False
66,122,66,Poliwag,Water,,40,50,40,40,40,90,1,False,Chansey,Normal,,250,5,5,35,105,50,1,False
1,358,358,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,Grumpig,Psychic,,80,45,65,90,110,80,3,False
702,227,702,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True,Granbull,Fairy,,90,120,75,60,60,45,2,False
436,422,422,Chimchar,Fire,,44,58,44,58,44,61,4,False,Kyogre,Water,,100,100,90,150,140,90,3,True
687,287,687,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False,Zigzagoon,Normal,,38,30,41,30,41,60,3,False
652,368,368,Foongus,Grass,Poison,69,55,45,55,55,15,5,False,Zangoose,Normal,,73,115,60,60,60,90,3,False
320,433,320,Exploud,Normal,,104,91,63,91,73,68,3,False,Turtwig,Grass,,55,68,64,45,55,31,4,False
360,396,396,Trapinch,Ground,,45,100,45,45,45,10,3,False,Snorunt,Ice,,50,50,50,50,50,50,3,False
614,257,614,Krookodile,Ground,Dark,95,117,80,65,70,92,5,False,Hitmontop,Fighting,,50,95,95,35,110,70,2,False
332,629,629,Lairon,Steel,Rock,60,90,140,50,50,40,3,False,Archeops,Rock,Flying,75,140,65,112,65,110,5,False
693,129,129,Heatmor,Fire,,85,97,66,105,66,65,5,False,Seaking,Water,,80,92,65,65,80,68,1,False
459,224,459,Wormadam Plant Cloak,Bug,Grass,60,59,85,79,105,36,4,False,Steelix,Steel,Ground,75,85,200,55,65,30,2,False
428,618,428,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,Maractus,Grass,,75,86,67,106,67,60,5,False
253,317,317,Porygon2,Normal,,85,80,90,105,95,60,2,False,Shedinja,Bug,Ghost,1,90,45,30,30,40,3,False
30,360,30,Arbok,Poison,,60,85,69,65,79,80,1,False,Trapinch,Ground,,45,100,45,45,45,10,3,False
118,775,775,Koffing,Poison,,40,65,95,60,45,35,1,False,Goomy,Dragon,,45,50,35,55,75,40,6,False
739,173,739,Floette,Fairy,,54,45,47,75,98,52,6,False,Totodile,Water,,50,65,64,44,48,43,2,False
68,667,68,Poliwrath,Water,Fighting,90,95,95,70,90,70,1,False,Elgyem,Psychic,,55,55,55,85,55,30,5,False
443,594,443,Staravia,Normal,Flying,55,75,50,40,40,80,4,False,Gurdurr,Fighting,,85,105,85,40,50,40,5,False
449,109,109,Shinx,Electric,,45,65,34,40,34,45,4,False,Voltorb,Electric,,40,30,50,55,55,100,1,False
308,4,4,Surskit,Bug,Water,40,30,32,50,52,65,3,False,Mega Venusaur,Grass,Poison,80,100,123,122,120,80,1,False
12,733,12,Blastoise,Water,,79,83,100,85,105,78,1,False,Scatterbug,Bug,,38,35,40,27,25,35,6,False
720,338,338,Quilladin,Grass,,61,78,95,56,58,57,6,False,Electrike,Electric,,40,45,40,65,40,65,3,False
69,516,516,Abra,Psychic,,25,20,15,105,55,90,1,False,Rhyperior,Ground,Rock,115,140,130,55,55,40,4,False
474,386,474,Drifblim,Ghost,Flying,150,80,44,90,54,80,4,False,Shuppet,Ghost,,44,75,35,63,33,45,3,False
228,233,228,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,Mega Heracross,Bug,Fighting,80,185,115,40,105,75,2,False
581,788,788,Unfezant,Normal,Flying,80,115,80,65,55,93,5,False,Gourgeist Super Size,Ghost,Grass,85,100,122,58,75,54,6,False
502,256,502,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,Tyrogue,Fighting,,35,35,35,35,35,35,2,False
736,592,736,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,Mega Audino,Normal,Fairy,103,60,126,80,126,50,5,False
238,248,248,Magcargo,Fire,Rock,50,50,120,80,80,30,2,False,Houndoom,Dark,Fire,75,90,50,110,80,95,2,False
510,770,770,Snover,Grass,Ice,60,62,50,62,60,40,4,False,Aurorus,Rock,Ice,123,77,72,99,92,58,6,False
211,691,691,Quagsire,Water,Ground,95,85,85,65,65,35,2,False,Vullaby,Dark,Flying,70,55,75,45,65,60,5,False
787,764,787,Gourgeist Large Size,Ghost,Grass,75,95,122,58,75,69,6,False,Clawitzer,Water,,71,73,88,120,89,59,6,False
674,193,193,Haxorus,Dragon,,76,147,90,60,70,97,5,False,Xatu,Psychic,Flying,65,75,70,95,70,95,2,False
17,734,17,Weedle,Bug,Poison,40,35,30,20,20,50,1,False,Spewpa,Bug,,45,22,60,27,30,29,6,False
616,330,616,Darmanitan Standard Mode,Fire,,105,140,55,30,55,95,5,False,Mega Mawile,Steel,Fairy,50,105,125,55,95,50,3,False
729,749,749,Diggersby,Normal,Ground,85,56,77,50,77,78,6,False,Honedge,Steel,Ghost,45,80,100,35,37,28,6,False
382,654,382,Feebas,Water,,20,15,20,10,55,80,3,False,Frillish,Water,Ghost,55,40,50,65,85,40,5,False
426,126,426,Rayquaza,Dragon,Flying,105,150,90,150,90,95,3,True,Horsea,Water,,30,40,70,70,25,60,1,False
729,80,80,Diggersby,Normal,Ground,85,56,77,50,77,78,6,False,Tentacruel,Water,Poison,80,70,65,80,120,100,1,False
372,380,380,Barboach,Water,Ground,50,48,43,46,41,60,3,False,Anorith,Rock,Bug,45,95,50,40,50,75,3,False
425,584,425,Primal Groudon,Ground,Fire,100,180,160,150,90,90,3,True,Roggenrola,Rock,,55,75,85,25,25,15,5,False
142,755,142,Mega Gyarados,Water,Dark,95,155,109,70,130,81,1,False,Swirlix,Fairy,,62,48,66,59,57,49,6,False
